GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0032868	0.222223145792538	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	20634514	20635167	+	protein_coding	CG17472
FBgn0266492	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	16837971	16841884	+	protein_coding	SclB
FBgn0032507	0.288376924202442	0.0262317212577713	0.0572626105189844	0.458095099403033	0.64688411955905	NA	chr2L	13359900	13361565	-	protein_coding	CG9377
FBgn0266323	0	NA	NA	NA	NA	NA	chr2L	710567	715307	+	ncRNA	lncRNA:CR44988
FBgn0259201	0	NA	NA	NA	NA	NA	chr2L	18812647	18813941	+	protein_coding	CG42305
FBgn0264391	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	19470843	19471627	-	ncRNA	lncRNA:CR43839
FBti0062722	0	NA	NA	NA	NA	NA	chr2L	20168531	20168641	+	transposable_element	NA
FBti0019752	1.08607152910473	-0.116211663045489	0.10682952872343	-1.08782341768396	0.276673069403336	NA	chr2L	6431563	6436013	-	transposable_element	NA
FBti0064189	0	NA	NA	NA	NA	NA	chr2L	22159967	22160009	+	transposable_element	NA
FBgn0051890	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	8683450	8683522	+	tRNA	tRNA:Asp-GTC-1-8
FBgn0053853	0	NA	NA	NA	NA	NA	chr2L	21518654	21519147	+	protein_coding	His2A:CG33853
FBgn0002936	0	NA	NA	NA	NA	NA	chr2L	877301	878270	+	protein_coding	ninaA
FBgn0053533	4.50089859172894	-0.0216728417591733	0.183974453025931	-0.117803539582306	0.90622332489828	NA	chr2L	19419074	19419767	+	protein_coding	lectin-37Db
FBgn0023090	8.87758177781055	0.1571152790894	0.215984994925333	0.72743608482485	0.466958855943242	NA	chr2L	21361215	21367288	+	protein_coding	dtr
FBgn0058172	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr2L	20248927	20249722	-	ncRNA	lncRNA:CR40172
FBgn0085342	0	NA	NA	NA	NA	NA	chr2L	16879516	16886319	+	protein_coding	CG34313
FBgn0051613	0	NA	NA	NA	NA	NA	chr2L	21425192	21425721	+	protein_coding	His3:CG31613
FBgn0053902	0	NA	NA	NA	NA	NA	chr2L	21452210	21452805	-	protein_coding	His2B:CG33902
FBgn0267738	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	2517204	2518845	+	ncRNA	asRNA:CR46069
FBgn0053745	0	NA	NA	NA	NA	NA	chr2L	21533322	21533358	+	ncRNA	snmRNA:430s
FBgn0266164	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	16072834	16073569	-	ncRNA	lncRNA:CR44870
FBgn0053306	2.36258955238544	0.0282505646383688	0.133946614811794	0.210909134792716	0.832958175926057	NA	chr2L	13842887	13843742	-	protein_coding	CG33306
FBgn0265069	0	NA	NA	NA	NA	NA	chr2L	10680150	10680480	-	ncRNA	lncRNA:CR44180
FBgn0024244	1.39895347372922	-0.0762828587041701	0.11333481024595	-0.673075276154142	0.500899402094831	NA	chr2L	3539246	3548423	+	protein_coding	drm
FBgn0053281	0.974915010767249	0.0933398571341657	0.0960247065312676	0.972040014553675	0.331030642176117	NA	chr2L	3324236	3326637	+	protein_coding	CG33281
FBgn0032588	0.517726636197344	0.0299663711468953	0.0655140223313043	0.457403927900433	0.647380741627296	NA	chr2L	16549180	16549959	-	protein_coding	CG5968
FBgn0031468	4.42453833715017	-0.0466898253555904	0.16773118070366	-0.278361036747723	0.780735226125923	NA	chr2L	2840123	2842638	+	protein_coding	CG2975
FBgn0286735	0	NA	NA	NA	NA	NA	chr2L	901975	902082	-	snoRNA	scaRNA:MeU1:95C-A24
FBgn0001970	8.21994394094152	0.0920595218617421	0.208898532817736	0.440690131328324	0.659437341988655	NA	chr2L	14359251	14361411	+	protein_coding	Pgant35A
FBgn0263467	0.67755112442075	-0.01577483143416	0.0798352304127753	-0.197592358067971	0.84336401430372	NA	chr2L	6917209	6917310	-	snoRNA	snoRNA:nop5-x16-a
FBgn0012018	0	NA	NA	NA	NA	NA	chr2L	7711475	7711661	+	tRNA	tRNA:Tyr-GTA-1-9
FBgn0264890	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	6812639	6813110	+	ncRNA	lncRNA:CR44081
FBgn0031749	5.71822671448551	0.0677542990019926	0.199192690918129	0.340144503745072	0.733747708541475	NA	chr2L	5908926	5910289	-	protein_coding	CG14000
FBgn0262876	0.22140387132279	0.0136299699046317	0.0574180887234581	0.237381114691532	0.812361139371649	NA	chr2L	17704680	17706142	+	protein_coding	CG43231
FBgn0014454	0	NA	NA	NA	NA	NA	chr2L	7740561	7741537	-	protein_coding	Acp1
FBgn0260719	0.558358191787513	-0.0491404940802428	0.0723836172402358	-0.678889726070875	0.497207735913916	NA	chr2L	21589783	21590593	-	pseudogene	CR42546
FBtr0472773_df_nrg	0	NA	NA	NA	NA	NA	chr2L	5641351	5641373	+	miRNA	NA
FBti0062645	0	NA	NA	NA	NA	NA	chr2L	20025416	20025460	-	transposable_element	NA
FBgn0262944	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr2L	1216853	1217785	-	ncRNA	lncRNA:CR43263
FBti0062984	6.72872874097967	0.274818341185472	0.19880839082965	1.38232767761272	0.166871111347283	NA	chr2L	21717918	21717969	+	transposable_element	NA
FBti0062799	0.238096191107674	-0.0215544250410411	0.0573389993615312	-0.375912124052552	0.706982226799645	NA	chr2L	21622236	21622358	-	transposable_element	NA
FBgn0085195	0	NA	NA	NA	NA	NA	chr2L	14743192	14743879	+	protein_coding	CG34166
FBti0062245	0	NA	NA	NA	NA	NA	chr2L	21395163	21395423	+	transposable_element	NA
FBti0059735	5.07808148857287	0.0299949185017582	0.186460225850722	0.160864969271097	0.87219975338968	NA	chr2L	19345071	19357215	+	transposable_element	NA
FBgn0264263	0.515193101334589	-0.0101068343375803	0.0707054031018655	-0.142942885468305	0.886335288615473	NA	chr2L	15846953	15847381	+	ncRNA	lncRNA:CR43763
FBgn0032129	0.193966989105602	0.00107653745569005	0.0572683073226186	0.0187981364566168	0.985002140453375	NA	chr2L	9547719	9566750	-	protein_coding	jp
FBti0060302	0	NA	NA	NA	NA	NA	chr2L	21553738	21555442	+	transposable_element	NA
FBti0062013	0	NA	NA	NA	NA	NA	chr2L	19076206	19076658	+	transposable_element	NA
FBgn0265994	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	18735747	18736130	+	ncRNA	lncRNA:CR44769
FBgn0262400	0	NA	NA	NA	NA	NA	chr2L	17574609	17574702	+	pre_miRNA	mir-287
FBgn0265812	0	NA	NA	NA	NA	NA	chr2L	15822295	15822942	-	ncRNA	lncRNA:CR44601
FBti0062972	1.21127115575127	-0.0213785667211553	0.114646206694039	-0.186474261448607	0.852072861234857	NA	chr2L	21709771	21710206	-	transposable_element	NA
FBti0063581	1.37890834461183	-0.0444382343206339	0.101816108447479	-0.436455831972374	0.662506038207441	NA	chr2L	21715555	21715716	-	transposable_element	NA
FBgn0264347	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	15960242	15961190	+	ncRNA	lncRNA:CR43803
FBgn0032853	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	20133754	20134923	-	protein_coding	CG10651
FBti0019214	0.897714773736435	0.0548449487015393	0.0938623494986537	0.584312549115617	0.559010050748797	NA	chr2L	20576273	20583684	+	transposable_element	NA
FBgn0032533	0	NA	NA	NA	NA	NA	chr2L	13812699	13813256	-	protein_coding	CG16888
FBgn0032612	5.33203227460845	0.00909957485286207	0.181213867434814	0.0502145612897719	0.959951407961493	NA	chr2L	16832064	16834502	-	protein_coding	CG13282
FBgn0065109	0	NA	NA	NA	NA	NA	chr2L	9771154	9775030	-	protein_coding	ppk11
FBti0060900	0	NA	NA	NA	NA	NA	chr2L	15894092	15894263	-	transposable_element	NA
FBti0019132	0.787689267753327	-0.0313849473317482	0.0802549104179164	-0.391065757451044	0.69574863076702	NA	chr2L	7548135	7550514	-	transposable_element	NA
FBgn0028947	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	15616996	15617915	+	protein_coding	CG11865
FBti0061396	0	NA	NA	NA	NA	NA	chr2L	16729696	16729786	+	transposable_element	NA
FBti0063629	0.446979826447832	0.0168409351849192	0.0614908137954235	0.273877253291004	0.784178952708875	NA	chr2L	21942469	21942556	-	transposable_element	NA
FBgn0051781	1.30300250230116	0.0799410616792829	0.11142969315816	0.717412562249607	0.473119570575502	NA	chr2L	16869345	16878300	+	ncRNA	lncRNA:CR31781
FBti0019793	0	NA	NA	NA	NA	NA	chr2L	20156131	20156835	-	transposable_element	NA
FBgn0263996	0	NA	NA	NA	NA	NA	chr2L	20871334	20918931	-	protein_coding	CG43739
FBgn0265682	0.217086950441138	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	18313520	18314051	-	ncRNA	lncRNA:CR44489
FBgn0001967	0.217086950441138	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	14019356	14020208	-	protein_coding	NimC3
FBgn0053738	0	NA	NA	NA	NA	NA	chr2L	21498606	21498642	+	ncRNA	snmRNA:430l
FBti0019755	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	8776875	8777068	+	transposable_element	NA
FBti0061563	0	NA	NA	NA	NA	NA	chr2L	18159137	18159715	+	transposable_element	NA
FBti0062843	2.73534061560015	-0.0769537551098338	0.152464009979491	-0.504733904874899	0.613745744102226	NA	chr2L	20434510	20434562	+	transposable_element	NA
FBgn0028516	1.49167225237028	0.143499625317311	0.102491319129119	1.40011492228459	0.161478907191094	NA	chr2L	15228727	15247714	-	protein_coding	ZnT35C
FBti0064060	0	NA	NA	NA	NA	NA	chr2L	22046680	22046749	+	transposable_element	NA
FBgn0266149	0	NA	NA	NA	NA	NA	chr2L	14560777	14561355	+	ncRNA	lncRNA:CR44855
FBgn0028986	0.985695200626225	-0.0209770092703217	0.102378738947042	-0.204896148224414	0.837653264650269	NA	chr2L	20836620	20837985	-	protein_coding	Spn38F
FBgn0031741	1.44598983366028	0.0142477560639853	0.122698517463425	0.116120034361723	0.907557411096439	NA	chr2L	5805394	5809063	+	protein_coding	CG11034
FBgn0028527	5.42137638236464	0.223685485174514	0.193112548259608	1.15831667693497	0.246734828169591	NA	chr2L	13665524	13672967	+	protein_coding	CG18507
FBgn0020258	3.36281499727104	-0.135060889326286	0.161048648115014	-0.83863410781214	0.4016746646353	NA	chr2L	14378217	14381172	-	protein_coding	ppk
FBgn0283678	2.3314833190818	-0.120558390710815	0.12724232243153	-0.947470844660894	0.343398905984794	NA	chr2L	11284326	11285706	-	protein_coding	Osi21
FBgn0042189	0.343804776209131	0.0161284357271499	0.0576863211662334	0.279588564517279	0.779793181542405	NA	chr2L	6799945	6800894	-	protein_coding	CG17376
FBgn0040106	0.190614179773098	-0.0195095334233195	0.057251631135418	-0.340768167411219	0.733278116368329	NA	chr2L	620297	621201	-	protein_coding	lectin-21Cb
FBgn0286882	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	2669227	2669622	+	pseudogene	CR46404
FBti0019851	0.562675112669165	-0.017799934146889	0.0785920787746266	-0.226485091429286	0.820824153320088	NA	chr2L	22090955	22091380	-	transposable_element	NA
FBgn0028871	3.98779021884607	-0.11051387245185	0.165643409031395	-0.66717941328353	0.504657539324151	NA	chr2L	14424314	14425189	-	protein_coding	Cpr35B
FBti0060629	0	NA	NA	NA	NA	NA	chr2L	22290553	22291130	-	transposable_element	NA
FBtr0472744_df_nrg	0	NA	NA	NA	NA	NA	chr2L	16697983	16698005	+	miRNA	NA
FBgn0262203	6.3464945848955	-0.00580268111276947	0.198108556458337	-0.0292904113608531	0.976632974248423	NA	chr2L	12460003	12460100	-	pre_miRNA	mir-967
FBgn0032266	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	10534321	10536587	+	protein_coding	CG18302
FBti0019848	0	NA	NA	NA	NA	NA	chr2L	21911810	21913270	-	transposable_element	NA
FBtr0304263_df_nrg	0	NA	NA	NA	NA	NA	chr2L	5068634	5068658	+	miRNA	NA
FBgn0011603	6.56690799617148	-0.0452283215302343	0.19867614098426	-0.227648480115273	0.819919527646545	NA	chr2L	4467999	4477022	-	protein_coding	ine
FBgn0032374	4.10699930200056	0.156890241391525	0.18206327781874	0.861734685166567	0.388833534117947	NA	chr2L	11788333	11789475	+	protein_coding	CG14931
FBgn0083022	0.455183141548812	-0.0339507800602937	0.0613066663358769	-0.553786106624845	0.57972523767275	NA	chr2L	20421150	20421274	+	snoRNA	snoRNA:Psi18S-640e
FBgn0032648	2.74550846985518	0.0270851111827389	0.15666509910142	0.172885418246248	0.86274149361325	NA	chr2L	17525584	17529122	-	protein_coding	CG15144
FBgn0250841	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	2268105	2269140	-	protein_coding	CG17242
FBti0062084	0	NA	NA	NA	NA	NA	chr2L	19774156	19774205	-	transposable_element	NA
FBgn0032741	1.41731086277959	-0.0421768102736157	0.113242729157597	-0.372446077442369	0.709560752640688	NA	chr2L	19027709	19030780	+	protein_coding	Sidpn
FBgn0053543	2.11815257134593	-0.0595712869223622	0.146266055327118	-0.407280327545125	0.683802109772282	NA	chr2L	1997101	2006313	-	protein_coding	CG33543
FBti0062852	0	NA	NA	NA	NA	NA	chr2L	21650607	21650896	+	transposable_element	NA
FBti0060352	1.84372310950065	0.13880317279242	0.129403083569353	1.07264192601739	0.2834318059406	NA	chr2L	13581896	13581964	-	transposable_element	NA
FBgn0261514	1.65360486001094	-0.145839705373914	0.122526648654646	-1.19026927591057	0.233940572530162	NA	chr2L	13957538	13963381	+	protein_coding	NimA
FBti0059713	1.85570712045613	-0.0299947783951851	0.130694859886745	-0.229502357025956	0.818478488872528	NA	chr2L	14465639	14469047	-	transposable_element	NA
FBgn0265668	0	NA	NA	NA	NA	NA	chr2L	15882782	15883190	-	protein_coding	CG44475
FBti0060562	0	NA	NA	NA	NA	NA	chr2L	123546	123635	-	transposable_element	NA
FBtr0309701_df_nrg	0	NA	NA	NA	NA	NA	chr2L	8141607	8141632	-	miRNA	NA
FBgn0000055	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	14615551	14618902	+	protein_coding	Adh
FBgn0287596	0.430544981091816	0.00393709945467783	0.0604161682883149	0.0651663216357814	0.948041575551757	NA	chr2L	18992495	18993357	+	protein_coding	CG46465
FBgn0031905	0.434861901973468	0.0337738398720478	0.0666724238998006	0.506563851987821	0.612460877096162	NA	chr2L	7388507	7390902	+	protein_coding	gudu
FBti0019832	0	NA	NA	NA	NA	NA	chr2L	21402754	21403071	-	transposable_element	NA
FBgn0032894	0.482343913308044	0.0301411220150805	0.0688968375243712	0.437481938186473	0.661761872115716	NA	chr2L	20849299	20850987	+	protein_coding	CG14402
FBgn0032126	0	NA	NA	NA	NA	NA	chr2L	9544170	9544875	+	protein_coding	CG13113
FBgn0053867	0	NA	NA	NA	NA	NA	chr2L	21539128	21541127	-	pseudogene	His-Psi:CR33867
FBti0019768	0	NA	NA	NA	NA	NA	chr2L	15721755	15723161	-	transposable_element	NA
FBti0019137	5.66174699516257	-0.0593790307351864	0.191896264978623	-0.30943296755568	0.756992195592031	NA	chr2L	8018859	8023579	+	transposable_element	NA
FBtr0309625_df_nrg	0	NA	NA	NA	NA	NA	chr2L	20562423	20562445	+	miRNA	NA
FBgn0003896	0.915093227956113	0.00726368990000623	0.095060355343669	0.0764113480719278	0.939091841546557	NA	chr2L	18859506	18881261	-	protein_coding	tup
FBgn0085196	0.146484977771025	0.00333265223762785	0.0572090489926463	0.0582539352831444	0.953546359483498	NA	chr2L	16002980	16003641	-	protein_coding	CG34167
FBgn0266313	1.7770014632128	0.100844856185865	0.1186576298515	0.849880924741813	0.395391291839814	NA	chr2L	19600696	19605490	-	ncRNA	lncRNA:CR44978
FBgn0284415	0	NA	NA	NA	NA	NA	chr2L	4655477	4656209	-	ncRNA	lncRNA:TS6
FBgn0051882	0.513037174113949	0.00356042525867124	0.0764386120375857	0.046578884202143	0.962848861726047	NA	chr2L	9624451	9625285	-	protein_coding	CG31882
FBgn0031232	5.11245737298135	0.0474535501369882	0.189903053782193	0.249883028165595	0.802677808514454	NA	chr2L	204742	207297	-	protein_coding	CG11617
FBgn0051946	0	NA	NA	NA	NA	NA	chr2L	2187006	2187079	+	tRNA	tRNA:Arg-TCT-3-1
FBgn0051602	0	NA	NA	NA	NA	NA	chr2L	8620027	8620099	+	tRNA	tRNA:Asp-GTC-1-6
FBgn0028868	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr2L	14765907	14767225	+	protein_coding	CG4701
FBti0063478	3.81323461533455	-0.124906545061309	0.167969629329614	-0.743625770681434	0.457102907993091	NA	chr2L	21241620	21242151	-	transposable_element	NA
FBgn0051773	3.78364539723718	0.127096143441855	0.172422969569315	0.737118399940109	0.461050350617638	NA	chr2L	3911795	3914288	-	protein_coding	CG31773
FBgn0266307	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	13288301	13289021	-	ncRNA	asRNA:CR44972
FBtr0309699_df_nrg	0	NA	NA	NA	NA	NA	chr2L	10840372	10840393	-	miRNA	NA
FBgn0032553	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	14870370	14872022	-	protein_coding	CG4480
FBti0019208	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	20219534	20220048	+	transposable_element	NA
FBgn0053126	7.17013686971612	-0.245171809273449	0.209116311625524	-1.17241838940088	0.241029119971073	NA	chr2L	1359836	1361821	-	protein_coding	NLaz
FBgn0259922	0.190614179773098	-0.0195095334233195	0.057251631135418	-0.340768167411219	0.733278116368329	NA	chr2L	15547518	15548243	+	protein_coding	Skadu
FBgn0261529	4.14889838471573	0.173641634963002	0.174880376354394	0.992916635832933	0.320750581931051	NA	chr2L	14328428	14333860	+	protein_coding	ms(2)34Fe
FBgn0265958	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	5387550	5388632	+	ncRNA	lncRNA:CR44745
RR41919_transposable_element	1.47834409280013	0.11121264423136	0.107873643032708	1.0309528917795	0.302562911454591	NA	chr2L	23467776	23472472	+	transposable_element	NA
FBgn0000227	0.371241658426319	0.0266339214990263	0.0577577532572997	0.461131536408233	0.644704237151998	NA	chr2L	4683051	4684461	-	protein_coding	Bsg25A
FBgn0262275	0	NA	NA	NA	NA	NA	chr2L	1831684	1831799	-	pre_miRNA	mir-2280
FBgn0266845	0	NA	NA	NA	NA	NA	chr2L	8751714	8752122	-	protein_coding	CG45307
FBgn0259953	0.224756680655294	0.0316096021062425	0.0574232589753919	0.550466878234628	0.581999188655896	NA	chr2L	3668690	3669134	-	protein_coding	Sfp24Bd
FBti0062514	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	18997788	18997838	+	transposable_element	NA
FBgn0051740	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	18008952	18009694	+	protein_coding	CG31740
FBti0060617	0	NA	NA	NA	NA	NA	chr2L	22327584	22327681	+	transposable_element	NA
FBgn0266310	0.438490821763928	0.000434976562669496	0.0667845623077567	0.0065131303947915	0.994803310556872	NA	chr2L	16697343	16697761	-	ncRNA	asRNA:CR44975
FBgn0262386	0	NA	NA	NA	NA	NA	chr2L	16698403	16698488	+	pre_miRNA	mir-306
FBgn0028872	0.299675574207058	0.0369738956091401	0.0575841800072618	0.642084260025539	0.520818475152617	NA	chr2L	14029261	14031539	-	protein_coding	CG18095
FBgn0051958	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	3785737	3786343	+	pseudogene	CR31958
FBti0062234	0	NA	NA	NA	NA	NA	chr2L	21336254	21336284	-	transposable_element	NA
FBgn0032331	6.79857801853167	-0.0681624881628472	0.192120401133558	-0.354790473893828	0.722746565466205	NA	chr2L	11016994	11018778	+	protein_coding	CG14913
FBgn0053309	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	14810760	14812599	+	protein_coding	CG33309
FBgn0053531	7.32035304383356	-0.19681867569096	0.196381616738852	-1.00222555939485	0.316234665932196	NA	chr2L	6253122	6323466	+	protein_coding	Ddr
FBgn0053673	0.360219118879659	-0.0250681951933618	0.0574671643014529	-0.436217716640109	0.662678774981885	NA	chr2L	1945814	1946728	-	protein_coding	CG33673
FBti0062872	2.06885233135769	0.168625066126316	0.132498481117299	1.27265659730118	0.203139925460955	NA	chr2L	21648104	21648433	-	transposable_element	NA
FBgn0265676	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	9071031	9071607	+	ncRNA	lncRNA:CR44483
FBti0059767	0.881745297677513	-0.0148963795514745	0.0983409509374782	-0.151476871125083	0.879599554469659	NA	chr2L	6436013	6445112	+	transposable_element	NA
FBgn0031367	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	1831626	1832565	-	protein_coding	c-cup
FBgn0032338	0.937937078833693	0.0504588276898691	0.0876599322594066	0.575620199437862	0.564871924773267	NA	chr2L	11086720	11090973	+	protein_coding	CG16854
FBgn0051820	0	NA	NA	NA	NA	NA	chr2L	16005788	16006279	-	protein_coding	CG31820
